3.219363732409e+00, 3.505381696778e+00
3.248308997261e+00, 3.536562327885e+00
3.393035321518e+00, 3.626910890475e+00
3.418764445831e+00, 3.568865215258e+00
3.450925851221e+00, 3.586177594829e+00
3.450925851221e+00, 3.686347792111e+00
3.518702964178e+00, 3.711215304221e+00
3.552591520656e+00, 3.704729523300e+00
3.722034303047e+00, 3.671379091901e+00
3.752157464361e+00, 3.646295056714e+00
3.789811416004e+00, 3.615614285896e+00
3.789811416004e+00, 3.644373664417e+00
3.504251282675e+00, 3.705884050750e+00
3.530913998402e+00, 3.703892862307e+00
3.664227577038e+00, 3.690682724835e+00
3.687927768795e+00, 3.679751830719e+00
3.717553008492e+00, 3.664124232614e+00
3.717553008492e+00, 3.673675670033e+00
3.770878439946e+00, 3.655546289882e+00
3.797541155673e+00, 3.640452373065e+00
3.930854734309e+00, 3.590368222549e+00
3.954554926066e+00, 3.600884479602e+00
3.984180165763e+00, 3.583634122388e+00
3.984180165763e+00, 3.556482540284e+00
4.049412919851e+00, 3.532920090443e+00
4.082029296895e+00, 3.520958917919e+00
4.245111182114e+00, 3.511740735380e+00
4.274103517264e+00, 3.540392938157e+00
4.310343936202e+00, 3.542186354059e+00
4.310343936202e+00, 3.505941320824e+00
4.409296594283e+00, 3.538146304163e+00
4.458772923324e+00, 3.561605842511e+00
4.706154568526e+00, 3.779399773690e+00
4.750133527673e+00, 3.832498327689e+00
4.805107226607e+00, 3.905840072544e+00
4.805107226607e+00, 3.906160440040e+00
4.844085781286e+00, 3.961855448424e+00
4.863575058625e+00, 3.988020659740e+00
4.961021445321e+00, 4.128780958191e+00
4.978345247401e+00, 4.149908623206e+00
000000000005, 4.182216869002e+00
000000000005, 4.188644040703e+00
